realtime|sentence|title|preview_link|author|expression|meridium
00:30|It was nearly thirty minutes past midnight.|Desperate Games|http://books.google.fr/books?id=OaP8EAAAQBAJ&pg=PT160&dq=%22.*+thirty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=1&source=gbs_api|Pierre Boulle|thirty minutes past midnight
00:30|The last passenger train had passed through about three hours previously, and the freight train was due soon: at about thirty minutes past midnight.|The Little Wagons|http://books.google.fr/books?id=g-2dDQAAQBAJ&pg=PT257&dq=%22.*+thirty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=4&source=gbs_api|Crozier Green|thirty minutes past midnight
00:30|It was thirty minutes past midnight.|By Gaslight|http://books.google.fr/books?id=kB29DwAAQBAJ&pg=PT440&dq=%22.*+thirty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=5&source=gbs_api|Steven Price|thirty minutes past midnight
00:30|He landed back in Mexico City around thirty minutes past midnight , refueled , and flew out again about three o'clock in the morning .|The Flower Shop|http://books.google.fr/books?id=T4F6FFzX3kcC&pg=PA390&dq=%22.*+thirty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=8&source=gbs_api|H. Christopher Quinn|thirty minutes past midnight
00:30|Thirty minutes past midnight.|Full Curl|http://books.google.fr/books?id=-EpmDQAAQBAJ&pg=PT186&dq=%22.*+thirty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=13&source=gbs_api|Dave Butler|thirty minutes past midnight
00:30|It was by now catching up to about thirty minutes past midnight , and he was walking alone down the empty sidewalk .|The Rugged Terrain to the American Dream|http://books.google.fr/books?id=9azPZ44kNR4C&pg=PA20&dq=%22.*+thirty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=15&source=gbs_api|Charles Addo|thirty minutes past midnight
00:30|It was about thirty minutes past midnight.|To Bring My Shadow|http://books.google.fr/books?id=9pE2EAAAQBAJ&pg=PT52&dq=%22.*+thirty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=16&source=gbs_api|Matt Phillips|thirty minutes past midnight
00:30|“He's half drunk,” Weston told Dru when she returned to her cabin thirty minutes past midnight.|Her One and Only (A Porter Family Novel Book #4)|http://books.google.fr/books?id=7e4tCwAAQBAJ&pg=PT140&dq=%22.*+thirty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=19&source=gbs_api|Becky Wade|thirty minutes past midnight
00:30|The doctor finished his shift at Langone Medical Center thirty minutes past midnight, and he was exhausted.|Resilient|http://books.google.fr/books?id=EPxPAwAAQBAJ&pg=PT4&dq=%22.*+thirty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=20&source=gbs_api|Patricia Vanasse|thirty minutes past midnight
00:30|Yet, her phone says it's thirty minutes past midnight.|The Blood Rose Lady|http://books.google.fr/books?id=LtOAEAAAQBAJ&pg=PT276&dq=%22.*+thirty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=22&source=gbs_api|Nymeria Yennefer Roisin|thirty minutes past midnight
00:33|way, When the Carpathia steadied on its new course, the time was thirty-three minutes past midnight EST, and at that moment the two ships were almost sixty miles apart.|The Titanic Secret|http://books.google.fr/books?id=inEVAmdlZzgC&pg=PT372&dq=%22.*+thirty-three+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=5&source=gbs_api|Jack Steel|thirty-three minutes past midnight
00:33|It was 27 December 2008, and the time was thirty-three minutes past midnight.|Modus|http://books.google.fr/books?id=7Vq8Y9VXxhoC&pg=PA89&dq=%22.*+thirty-three+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=7&source=gbs_api|Anne Holt|thirty-three minutes past midnight
00:34|It is thirty-four minutes past midnight.|Sister B|http://books.google.fr/books?id=PjW-DwAAQBAJ&pg=PT122&dq=%22.*+thirty-four+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=3&source=gbs_api|David Charles Hart|thirty-four minutes past midnight
00:35|It was thirty-five minutes past midnight.|The Senator|http://books.google.fr/books?id=5dVIEAOHze8C&pg=PA80&dq=%22.*+thirty-five+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=2&source=gbs_api|Tai Emeka Obasi|thirty-five minutes past midnight
00:35|It had endured years the mud, in the air, in Cissy's arms, and now told me it was thirty-five minutes past midnight.|Seeking Courage|http://books.google.fr/books?id=0ff1DwAAQBAJ&pg=PT354&dq=%22.*+thirty-five+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=4&source=gbs_api|Gregory P. Smith|thirty-five minutes past midnight
00:35|It was thirty-five minutes past midnight and it seemed to me a good time to start the investigation.|A Storyteller's Journal|http://books.google.fr/books?id=y-c3DwAAQBAJ&pg=PT17&dq=%22.*+thirty-five+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=8&source=gbs_api|Jorge Moreno|thirty-five minutes past midnight
00:35|At thirty-five minutes past midnight a dozen reporters were following behind on an express passenger train covering the same route.|Murder In Deer Park|http://books.google.fr/books?id=Q0MbBAAAQBAJ&pg=PA10&dq=%22.*+thirty-five+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=9&source=gbs_api|Gary Alan Ruse|thirty-five minutes past midnight
00:35|He looked at his watch and he saw it was thirty-five minutes past midnight.|Elements of Love|http://books.google.fr/books?id=re-0DwAAQBAJ&pg=PT247&dq=%22.*+thirty-five+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=10&source=gbs_api|Atlee Sebastian|thirty-five minutes past midnight
00:35|At thirty-five minutes past midnight there was one strange cry from the living room and then an even stranger silence.|Calamity Town|http://books.google.fr/books?id=d6LQBQAAQBAJ&pg=PT79&dq=%22.*+thirty-five+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=11&source=gbs_api|Ellery Queen|thirty-five minutes past midnight
00:35|At thirty-five minutes past midnight, the lorry turns into a service station, heading for the petrol pumps.|Dead Horsemeat|http://books.google.fr/books?id=nF5BEAAAQBAJ&pg=PT117&dq=%22.*+thirty-five+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=12&source=gbs_api|Dominique Manotti|thirty-five minutes past midnight
00:37|Thirty-seven minutes past midnight.|The Girl at My Door|http://books.google.fr/books?id=Xpg3EAAAQBAJ&pg=PT341&dq=%22.*+thirty-seven+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=1&source=gbs_api|Rebecca Griffiths|thirty-seven minutes past midnight
00:37|Thirty-seven minutes past midnight .|Fear of Mirrors|http://books.google.fr/books?id=Um7nDwAAQBAJ&pg=PT85&dq=%22.*+thirty-seven+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=3&source=gbs_api|Tariq Ali|thirty-seven minutes past midnight
00:40|Forty minutes past midnight .|The Digital Aesthete: Human Musings on the Intersection of Art and AI|http://books.google.fr/books?id=FVnhEAAAQBAJ&pg=PT354&dq=%22.*+forty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=1&source=gbs_api|Alex Shvartsman|forty minutes past midnight
00:40|You are booked on the Moscow sleeper via Kharkiv, which departs at forty minutes past midnight, so you have time to wait for all three arrivals to clog up the station before you make your move.|The Way Of Vengeance|http://books.google.fr/books?id=G3xlEAAAQBAJ&pg=PT118&dq=%22.*+forty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=2&source=gbs_api|William Spencer|forty minutes past midnight
00:40|It was forty minutes past midnight when he called a worried sick Alexa who had been refused entrance to her daughter's apartment.|The 2$ Spring|http://books.google.fr/books?id=tYNPAgAAQBAJ&pg=PA340&dq=%22.*+forty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=3&source=gbs_api|Vania Von Vanistan|forty minutes past midnight
00:40|Martin's room at forty minutes past midnight , Miss Fitzhugh .|Ravishing the Heiress: Fitzhugh Book 2|http://books.google.fr/books?id=lZ4hAQAAQBAJ&pg=PT184&dq=%22.*+forty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=4&source=gbs_api|Sherry Thomas|forty minutes past midnight
00:40|On Sunday , June 3d , at forty minutes past midnight , Cape Pine Light was made , and , ten minutes after , Cape Race Light was seen , E.|Narrative of the Mission to Russia, in 1866|http://books.google.fr/books?id=YRTLEAAAQBAJ&pg=PA22&dq=%22.*+forty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=5&source=gbs_api|Anonymous|forty minutes past midnight
00:40|At forty minutes past midnight, he called Lamont and outlined what happened.|Die Every Day|http://books.google.fr/books?id=UOJtEAAAQBAJ&pg=PT264&dq=%22.*+forty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=8&source=gbs_api|Gordon Bickerstaff|forty minutes past midnight
00:40|It was now forty minutes past midnight and Hans Steiner decided they could wait no longer.|Epitaph for Brezhnev|http://books.google.fr/books?id=6IexEAAAQBAJ&pg=PT272&dq=%22.*+forty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=9&source=gbs_api|Paul McLean|forty minutes past midnight
00:40|It was forty minutes past midnight.|Thursday Legends (Bob Skinner series, Book 10)|http://books.google.fr/books?id=72rpC-P6wSQC&pg=PT28&dq=%22.*+forty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=12&source=gbs_api|Quintin Jardine|forty minutes past midnight
00:40|Forty minutes past midnight, they pressed the doorbell.|Kill Me, Again|http://books.google.fr/books?id=_T-xDAAAQBAJ&pg=PT105&dq=%22.*+forty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=13&source=gbs_api|Sekhar Kadiyala|forty minutes past midnight
00:40|They make their way to the car, carrying the envelopes with the gifts they received-it is forty minutes past midnight.|Asha - I only desired what my friends|http://books.google.fr/books?id=1zH-EAAAQBAJ&pg=PT191&dq=%22.*+forty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=20&source=gbs_api|Pierpaolo Maiorano|forty minutes past midnight
00:40|On the wall clock it was forty minutes past midnight.|Captive of Gor|http://books.google.fr/books?id=yl3-aguGvaUC&pg=PT14&dq=%22.*+forty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=23&source=gbs_api|John Norman|forty minutes past midnight
00:40|It was forty minutes past midnight, and they were six hours late for the contact with Aziz.|The 'Expatriat' Legacy - Jericho Light|http://books.google.fr/books?id=02Q5bP-j-d4C&pg=PA287&dq=%22.*+forty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=25&source=gbs_api|Ken Dixon|forty minutes past midnight
00:40|Though it was forty minutes past midnight , outside the store it was as bright as high noon in the Sahara , a zillion watts lighting a dozen gasoline pumps on a half- acre of concrete .|The Killing Game (Carson Ryder, Book 9)|http://books.google.fr/books?id=bJ3qpqUd8mwC&pg=PA2&dq=%22.*+forty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=27&source=gbs_api|J. A. Kerley|forty minutes past midnight
00:40|Forty minutes past midnight.|Legend of the YoHo Motel: A Paranormal Pirate Ghost Comedy Romance|http://books.google.fr/books?id=H-CoEAAAQBAJ&pg=PT32&dq=%22.*+forty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=29&source=gbs_api|Maggie Waverly |forty minutes past midnight
00:40|My alarm read forty minutes past midnight .|On Honeymoon with Death (Oz Blackstone series, Book 5)|http://books.google.fr/books?id=kK8C7IDxOi4C&pg=RA1-PT7&dq=%22.*+forty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=30&source=gbs_api|Quintin Jardine|forty minutes past midnight
00:40|He looked at his watch; it was forty minutes past midnight.|Naked in the Swamp|http://books.google.fr/books?id=8k6_BQAAQBAJ&pg=PA17&dq=%22.*+forty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=32&source=gbs_api|Mohammad Saeed Habashi|forty minutes past midnight
00:40|I asked for the time and learned it was forty minutes past midnight.|Pages of Facebook|http://books.google.fr/books?id=jnHwDwAAQBAJ&pg=PT301&dq=%22.*+forty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=33&source=gbs_api|Jayanthi Sankar|forty minutes past midnight
00:40|It was forty minutes past midnight in Branson .|Hear No Evil|http://books.google.fr/books?id=UES7JaCLiUYC&pg=PT216&dq=%22.*+forty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=34&source=gbs_api|Bethany Campbell|forty minutes past midnight
00:45|* * * * At forty-five minutes past midnight on that fateful Tuesday morning, Shane and Salome' lay side by side on two separate examining tables in the secluded Neural Research Lab.|Einstein's Tunnel|http://books.google.fr/books?id=8dqpBAAAQBAJ&pg=PA238&dq=%22.*+forty-five+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=6&source=gbs_api|S. P. Perone|forty-five minutes past midnight
00:45|It was forty-five minutes past midnight.|The Concrete Flamingo|http://books.google.fr/books?id=aWzQBQAAQBAJ&pg=PT80&dq=%22.*+forty-five+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=12&source=gbs_api|Charles Williams|forty-five minutes past midnight
00:45|*** The clock chimed to forty-five minutes past midnight.|The Blood Rose Lady|http://books.google.fr/books?id=LtOAEAAAQBAJ&pg=PT20&dq=%22.*+forty-five+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=19&source=gbs_api|Nymeria Yennefer Roisin|forty-five minutes past midnight
00:47|Forty-seven minutes past midnight.|All Beautiful Things|http://books.google.fr/books?id=G6hiBAAAQBAJ&pg=PT36&dq=%22.*+forty-seven+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=4&source=gbs_api|Nicki Salcedo|forty-seven minutes past midnight
00:50|Rome depart fifty minutes past midnight, arrive Reggio di Calabria eight minutes past eleven.|Elizabeth Alone|http://books.google.fr/books?id=2rstBQAAQBAJ&pg=PT100&dq=%22.*+fifty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=1&source=gbs_api|William Trevor|fifty minutes past midnight
00:50|At fifty minutes past midnight the entire area surrounding the townhouse was put under the control of a team of special investigators for the FBI.|Enchantress|http://books.google.fr/books?id=UYSrEAAAQBAJ&pg=PA54&dq=%22.*+fifty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=3&source=gbs_api|Robin Jackson|fifty minutes past midnight
00:50|It was fifty minutes past midnight.|Blue Collar Blues|http://books.google.fr/books?id=DZ03AQAAQBAJ&pg=PT295&dq=%22.*+fifty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=4&source=gbs_api|Rosalyn McMillan|fifty minutes past midnight
00:50|Fifty minutes past midnight  still the witching hour .|Spells and Spaniels|http://books.google.fr/books?id=ShGeEAAAQBAJ&pg=PT184&dq=%22.*+fifty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=5&source=gbs_api|Christine Pope|fifty minutes past midnight
00:50|Even at fifty minutes past midnight , she looked as fresh and perfectly put together as if she'd showered only an hour earlier .|Bedroom Eyes|http://books.google.fr/books?id=tMTiBAAAQBAJ&pg=PT10&dq=%22.*+fifty+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=8&source=gbs_api|Hailey North|fifty minutes past midnight
00:53|It was fifty-three minutes past midnight.|Shock of Fate|http://books.google.fr/books?id=sPZ-EAAAQBAJ&pg=PT506&dq=%22.*+fifty-three+minutes+past+midnight%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=1&source=gbs_api|D. L. Armillei|fifty-three minutes past midnight
01:02|Chapter 2 April 6th 2017 I promised Eric that I would not be late and I had kept to my word, turning into Sheepcote Road at two minutes past one.|Electric Arc To The Past|http://books.google.fr/books?id=2VSRDwAAQBAJ&pg=PA19&dq=%22.*+two+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=1&source=gbs_api|Calvert Render|two minutes past one
01:02|4 The phone rang at twenty-two minutes past one in the morning .|Long Past Midnight|http://books.google.fr/books?id=TwCeEAAAQBAJ&pg=PT389&dq=%22.*+two+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=2&source=gbs_api|Jonathan Maberry|two minutes past one
01:02|He slotted the big car into Sheringford's public car park at two minutes past one by the Town Hall clock.|Till The Fat Lady's Sung|http://books.google.fr/books?id=7q9eDwAAQBAJ&pg=PT146&dq=%22.*+two+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=3&source=gbs_api|Terry White|two minutes past one
01:03|It was twenty three minutes past one.|Peace on Earth|http://books.google.fr/books?id=kYNPDQAAQBAJ&pg=PT11&dq=%22.*+three+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=4&source=gbs_api|Gordon Stevens|three minutes past one
01:03|Three minutes past one.|Marriage of a Thousand Lies|http://books.google.fr/books?id=AUIYDQAAQBAJ&pg=PA233&dq=%22.*+three+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=6&source=gbs_api|SJ Sindu|three minutes past one
01:04|" " Twenty-four minutes past one , Mrs.|The Woman in Black|http://books.google.fr/books?id=KMNNDwAAQBAJ&pg=PA417&dq=%22.*+four+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=1&source=gbs_api|Zenith Brown|four minutes past one
01:04|By good luck, the next train was due at forty-four minutes past one, and arrived at Yateland (the next station) ten minutes afterward.|Little Novels|http://books.google.fr/books?id=t9vCDwAAQBAJ&pg=PT389&dq=%22.*+four+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=3&source=gbs_api|Wilkie Collins|four minutes past one
01:05|He made his way back to the sales office and although it was five minutes past one , the sign still hung in the window .|Past Due|http://books.google.fr/books?id=5mPJUdGFsBEC&pg=PA98&dq=%22.*+five+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=1&source=gbs_api|Kevin M. Ryan|five minutes past one
01:05|I looked at my wrist-watch and saw that it was five minutes past one o'clock .|The Four False Weapons|http://books.google.fr/books?id=tB77AgAAQBAJ&pg=PT220&dq=%22.*+five+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=2&source=gbs_api|John Dickson Carr|five minutes past one
01:05|At forty-five minutes past one of the morning of the 24th the explosion took place , and the shock was nothing like so severe as was expected .|Report of the Joint Committee on the Conduct of the War, at the Second Session Thirty-Eighth Congress|http://books.google.fr/books?id=pC1-EAAAQBAJ&pg=RA1-PA123&dq=%22.*+five+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=3&source=gbs_api|United States Congress|five minutes past one
01:05|At five minutes past one , the first houses of Girvan rose about them .|The Lord Peter Wimsey Mysteries Volume Two|http://books.google.fr/books?id=uhBeDwAAQBAJ&pg=PT1087&dq=%22.*+five+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=4&source=gbs_api|Dorothy L. Sayers|five minutes past one
01:05|We had reached Waterbank at five minutes past one.|Little Novels|http://books.google.fr/books?id=t9vCDwAAQBAJ&pg=PT389&dq=%22.*+five+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=5&source=gbs_api|Wilkie Collins|five minutes past one
01:05|The time and pains he spent at his toilet none can tell ; and finally , that his entrance should cause still greater sensation , he timed himself so as to arrive at the house exactly at five minutes past one .|Through the Mist|http://books.google.fr/books?id=aN-zEAAAQBAJ&pg=PA41&dq=%22.*+five+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=7&source=gbs_api|Jeanie Hering|five minutes past one
01:06|And when she looked at the clock again , it was only six minutes past one --just two minutes later than it had been the last time she'd looked .|Get Lucky|http://books.google.fr/books?id=NRDXHcECZTEC&pg=PT219&dq=%22.*+six+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=4&source=gbs_api|Suzanne Brockmann|six minutes past one
01:06|his watch was broken at six minutes past one .|Invitation to Murder|http://books.google.fr/books?id=LsNNDwAAQBAJ&pg=PA337&dq=%22.*+six+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=6&source=gbs_api|Zenith Brown|six minutes past one
01:06|He arrived at the diner at six minutes past one .|Hit List|http://books.google.fr/books?id=0LSYHzmRbUgC&pg=PA99&dq=%22.*+six+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=7&source=gbs_api|Darcía Helle|six minutes past one
01:06|It wasn't six minutes past one in the afternoon: it was more like quarter past two in the morning.|Swimmer|http://books.google.fr/books?id=nSGpBQAAQBAJ&pg=PT41&dq=%22.*+six+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=8&source=gbs_api|Graham Masterton|six minutes past one
01:06|The phone rang at my desk in the agency at exactly six minutes past one on a Monday at the start of the lunch hour.|Fortune Cookie|http://books.google.fr/books?id=UDKX9CfbMDYC&pg=PT61&dq=%22.*+six+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=9&source=gbs_api|Bryce Courtenay|six minutes past one
01:07|In thirty-six hours she had covered that distance; and on the 14th of December, at twenty-seven minutes past one at night, she entered the bay of San Francisco.|From the Earth to the Moon, Direct in Ninety-Seven Hours and Twenty Minutes: and a Trip Round It|http://books.google.fr/books?id=iWIVEAAAQBAJ&pg=PT415&dq=%22.*+seven+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=2&source=gbs_api|Жюль Верн|seven minutes past one
01:07|The church clock showed seven minutes past one.|Damned Good Show|http://books.google.fr/books?id=1stgBQAAQBAJ&pg=PT138&dq=%22.*+seven+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=4&source=gbs_api|Derek Robinson|seven minutes past one
01:07|It was seven minutes past one in the morning when the staffs ' pagers sounded .|Systems - A Novel|http://books.google.fr/books?id=uuKOAwAAQBAJ&pg=PA21&dq=%22.*+seven+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=5&source=gbs_api|Saleena Karim|seven minutes past one
01:07|Forty seven minutes past one.|Apart from Love|http://books.google.fr/books?id=3klBDwAAQBAJ&pg=PT115&dq=%22.*+seven+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=7&source=gbs_api|Uvi Poznansky|seven minutes past one
01:08|It was twenty-eight minutes past one.|Delphi Complete Works of A. E. W. Mason (Illustrated)|http://books.google.fr/books?id=3mfCDwAAQBAJ&pg=PT439&dq=%22.*+eight+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=1&source=gbs_api|A. E. W. Mason|eight minutes past one
01:08|The brass hands showed twenty-eight minutes past one in the morning .|The Antique Hunter's Guide to Murder|http://books.google.fr/books?id=-sfEEAAAQBAJ&pg=PA1&dq=%22.*+eight+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=3&source=gbs_api|C.L. Miller|eight minutes past one
01:08|Glancing at the clock on the dashboard: twenty-eight minutes past one.|How a Gunman Says Goodbye|http://books.google.fr/books?id=R_JJ6tnGeZoC&pg=PT68&dq=%22.*+eight+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=4&source=gbs_api|Malcolm Mackay|eight minutes past one
01:08|Mannering could see its illuminated dial; the time was eight minutes past one.|A Good Read|http://books.google.fr/books?id=mBe5DgAAQBAJ&pg=PA205&dq=%22.*+eight+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=5&source=gbs_api|John Creasey|eight minutes past one
01:09|Glancing at a clock inside the conveyor tube, Michael noted that it was nine minutes past one.|The Interstellar Age (The Complete Trilogy)|http://books.google.fr/books?id=PD22BAAAQBAJ&pg=PT119&dq=%22.*+nine+minutes+past+one%22+subject:fiction&hl=&as_brr=3&as_pt=BOOKS&cd=5&source=gbs_api|Valmore Daniels|nine minutes past one
